name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-006.sgm-136.txt,14,gfidf,false,13,88,1,8,9,1.0,0.9877724659274748,0.9592387027684456,
reut2-006.sgm-214.txt,14,gfidf,false,13,107,9,0,8,1.0,0.907426814362141,0.9074268143621407,
reut2-006.sgm-224.txt,14,gfidf,false,16,99,13,1,8,1.0,0.9641051191331708,0.8982245754057251,
reut2-006.sgm-362.txt,14,gfidf,false,13,80,7,11,6,1.0,0.9636241116594315,0.8451542547285184,
reut2-006.sgm-431.txt,14,gfidf,false,11,72,1,6,4,1.0,0.9762275012660661,0.9447843402938206,
reut2-006.sgm-580.txt,15,gfidf,false,12,74,5,9,1,1.0,0.9287087810503358,0.9219544457292879,
reut2-006.sgm-795.txt,14,gfidf,false,11,91,1,9,0,1.0,0.8750435812678855,0.7972046835769868,
reut2-007.sgm-154.txt,17,gfidf,false,12,81,6,0,3,1.0,0.8595827791213102,0.8195167806127067,
reut2-007.sgm-174.txt,14,gfidf,false,20,68,10,4,14,1.0,0.8627635262664018,0.8540042788362802,
reut2-007.sgm-262.txt,14,gfidf,false,16,93,0,10,6,1.0,0.974715008670536,0.9362480082067007,
reut2-007.sgm-36.txt,15,gfidf,false,17,76,3,6,7,1.0,0.989743318610787,0.9897433186107862,
reut2-007.sgm-485.txt,15,gfidf,false,17,76,3,1,0,1.0,0.9694345980020718,0.7758644224125768,
reut2-007.sgm-537.txt,14,gfidf,false,12,73,0,2,3,1.0,0.9884846714630496,0.9428172245162915,
reut2-007.sgm-539.txt,14,gfidf,false,15,69,0,1,7,1.0,0.980496502063082,0.8516583167045435,
reut2-007.sgm-546.txt,14,gfidf,false,18,91,8,11,7,1.0,0.8217814036133183,0.8217814036133173,
reut2-007.sgm-594.txt,14,gfidf,false,13,82,11,0,3,1.0,0.9999999999999996,0.9488292830168386,
reut2-007.sgm-801.txt,15,gfidf,false,23,96,16,11,18,1.0,0.9889027721163945,0.9768109297759276,
reut2-007.sgm-971.txt,16,gfidf,false,14,83,3,1,0,1.0,0.942809041582064,0.9162456945817032,
reut2-007.sgm-976.txt,13,gfidf,false,12,76,2,7,6,1.0,0.8793043296938247,0.8671282281120668,
reut2-008.sgm-113.txt,15,gfidf,false,11,87,0,1,3,1.0,0.9466276438515285,0.9187795405622856,
reut2-008.sgm-140.txt,14,gfidf,false,11,98,1,9,0,1.0,0.8743814592545348,0.8102528588600343,
reut2-008.sgm-389.txt,13,gfidf,false,12,87,4,10,1,1.0,0.8528028654224401,0.8257228238447691,
reut2-008.sgm-484.txt,14,gfidf,false,13,98,4,5,10,1.0,0.9822770769797333,0.9511269153135548,
reut2-008.sgm-515.txt,14,gfidf,false,11,72,9,2,3,1.0,0.96362411165943,0.925820099772551,
reut2-008.sgm-599.txt,15,gfidf,false,14,94,6,2,7,1.0,0.9468983796339426,0.9468983796339426,
reut2-008.sgm-614.txt,14,gfidf,false,15,68,13,1,3,1.0,0.868449641701314,0.7990847523436725,
reut2-008.sgm-704.txt,16,gfidf,false,16,102,0,12,1,1.0,0.9953592109920949,0.9356569107304508,
reut2-008.sgm-705.txt,18,gfidf,false,13,43,5,8,11,1.0,0.7707709373334203,0.734410040854637,
reut2-008.sgm-706.txt,15,gfidf,false,15,92,6,9,8,1.0,0.9393364366277245,0.874474632195206,
reut2-008.sgm-71.txt,15,gfidf,false,13,86,6,4,1,1.0,0.9118446546190324,0.8210708272559608,
reut2-008.sgm-814.txt,14,gfidf,false,13,113,3,1,8,1.0,0.9677270391482151,0.9416066452428586,
reut2-008.sgm-880.txt,15,gfidf,false,13,88,10,7,3,1.0,0.9742652251389163,0.8589811373552796,
reut2-008.sgm-939.txt,14,gfidf,false,16,88,6,1,5,1.0,0.8927838840313195,0.8431005520572293,
reut2-008.sgm-99.txt,14,gfidf,false,16,71,4,8,5,1.0,0.7402579198728688,0.6239253961181555,
reut2-009.sgm-207.txt,14,gfidf,false,13,87,0,8,6,1.0,0.9999999999999991,0.9034823652943998,
reut2-009.sgm-405.txt,15,gfidf,false,18,96,3,14,6,1.0,0.8851582653058008,0.8264319032574005,
reut2-009.sgm-463.txt,14,gfidf,false,12,84,6,3,9,1.0,0.9128709291752761,0.8819171036881964,
reut2-009.sgm-534.txt,16,gfidf,false,11,93,0,4,1,1.0,0.9176629354822472,0.9176629354822464,
reut2-009.sgm-54.txt,15,gfidf,false,15,132,11,9,7,1.0,0.9770084209183951,0.9534625892455922,
reut2-009.sgm-582.txt,15,gfidf,false,12,90,2,3,1,1.0,0.9393747839338417,0.8689373115703278,
reut2-009.sgm-616.txt,15,gfidf,false,18,101,4,14,13,1.0,0.9707807316950298,0.9095304761749423,
reut2-009.sgm-671.txt,14,gfidf,false,11,83,3,1,0,1.0,0.9412019102249524,0.9412019102249519,
reut2-009.sgm-687.txt,14,gfidf,false,19,76,3,7,16,1.0,0.8746895830731682,0.8099557819994412,
reut2-009.sgm-700.txt,14,gfidf,false,13,96,1,5,11,1.0,0.841550168991779,0.8251369970070341,
reut2-009.sgm-703.txt,14,gfidf,false,16,78,0,6,7,1.0,0.8185212775131655,0.7802959223966139,
reut2-009.sgm-768.txt,14,gfidf,false,13,79,5,4,10,1.0,0.9544061447355169,0.9344877349289685,
reut2-009.sgm-769.txt,13,gfidf,false,13,64,5,7,1,1.0,0.8523803022457395,0.7938002836713212,
reut2-009.sgm-781.txt,16,gfidf,false,18,112,5,15,11,1.0,0.9872540179336001,0.95967949570247,
reut2-010.sgm-121.txt,14,gfidf,false,11,85,4,0,5,1.0,0.9327084142459595,0.835060783946209,
reut2-010.sgm-132.txt,19,gfidf,false,15,98,9,7,2,1.0,0.8792994366172415,0.7810582520321983,
reut2-010.sgm-140.txt,14,gfidf,false,14,77,5,0,1,1.0,0.9870132724538212,0.9633873571933562,
reut2-010.sgm-29.txt,14,gfidf,false,16,80,1,12,8,1.0,0.8222867470276486,0.7603987805612489,
reut2-010.sgm-381.txt,15,gfidf,false,16,84,8,5,3,1.0,0.9936085245718936,0.844572526366788,
reut2-010.sgm-444.txt,14,gfidf,false,19,108,2,8,13,1.0,0.9811049102515922,0.9045340337332907,
reut2-010.sgm-511.txt,14,gfidf,false,12,76,7,9,2,1.0,0.9228117405602358,0.8892436437262518,
reut2-010.sgm-552.txt,15,gfidf,false,16,97,13,12,7,1.0,0.9556136876003503,0.8599956742841333,
reut2-010.sgm-606.txt,16,gfidf,false,13,97,0,6,1,1.0,0.9310054564150589,0.9114389738950163,
reut2-010.sgm-620.txt,14,gfidf,false,13,111,2,3,1,1.0,0.8832022559762173,0.8326910724800534,
reut2-010.sgm-629.txt,18,gfidf,false,14,120,6,7,3,1.0,0.8378893154083099,0.8337846376357538,
reut2-010.sgm-631.txt,17,gfidf,false,11,75,6,1,5,1.0,0.9682458365518533,0.9354143466934848,
reut2-010.sgm-796.txt,14,gfidf,false,14,120,6,7,3,1.0,0.8378893154083099,0.8337846376357538,
reut2-010.sgm-81.txt,15,gfidf,false,13,93,6,3,9,1.0,0.9025825017214726,0.7878385971583338,
reut2-010.sgm-862.txt,15,gfidf,false,18,133,15,6,13,1.0,0.9476070829586867,0.8329931278350445,
reut2-010.sgm-915.txt,14,gfidf,false,15,73,11,1,5,1.0,0.9516619028617742,0.8687444855261373,
reut2-010.sgm-978.txt,14,gfidf,false,12,68,5,6,8,1.0,0.9693366425396538,0.9517337345336018,
reut2-010.sgm-999.txt,14,gfidf,false,18,143,5,2,13,1.0,0.835629021796731,0.835629021796731,
reut2-011.sgm-117.txt,17,gfidf,false,15,112,0,1,13,1.0,0.902357669589885,0.856051650007707,
reut2-011.sgm-134.txt,15,gfidf,false,13,109,5,9,11,1.0,0.91105460418313,0.8944844654975254,
reut2-011.sgm-143.txt,14,gfidf,false,15,108,12,11,13,1.0,0.9634915913414709,0.928637070897227,
reut2-011.sgm-326.txt,14,gfidf,false,11,125,2,7,5,1.0,0.945676842889388,0.9408254089817403,
reut2-011.sgm-458.txt,14,gfidf,false,12,96,7,5,0,1.0,0.841347234225753,0.8413472342257527,
reut2-011.sgm-638.txt,14,gfidf,false,11,80,7,0,6,1.0,0.993042049238722,0.9718693565623735,
reut2-011.sgm-671.txt,14,gfidf,false,19,87,12,5,9,1.0,0.8824975032927701,0.8586775814821829,
reut2-011.sgm-81.txt,14,gfidf,false,19,89,1,7,8,1.0,0.9623172692771178,0.8912006974456272,
reut2-011.sgm-830.txt,15,gfidf,false,13,91,10,0,11,1.0,0.9999999999999998,0.9442140277245633,
reut2-011.sgm-949.txt,14,gfidf,false,17,85,10,0,13,1.0,0.9778024140774104,0.7190780004503727,
reut2-011.sgm-955.txt,15,gfidf,false,16,98,0,14,8,1.0,0.8648116324748802,0.7944720307577837,
reut2-012.sgm-155.txt,15,gfidf,false,15,107,13,4,11,1.0,0.9408683769987343,0.9363308507312494,
reut2-012.sgm-448.txt,14,gfidf,false,17,70,12,7,9,1.0,0.9852681339552799,0.8306107278416973,
reut2-012.sgm-476.txt,15,gfidf,false,11,70,8,5,6,1.0,0.9724342135910874,0.9598102447158331,
reut2-012.sgm-551.txt,15,gfidf,false,13,120,1,8,0,1.0,0.8756873762004765,0.8756873762004758,
reut2-012.sgm-601.txt,16,gfidf,false,31,138,21,9,17,1.0,0.8612572674672445,0.8553761966714405,
reut2-012.sgm-633.txt,15,gfidf,false,16,107,7,6,3,1.0,0.9887400830712071,0.9193769687648208,
reut2-012.sgm-638.txt,14,gfidf,false,17,93,0,1,3,1.0,0.8153649149910353,0.7753115717187496,
reut2-012.sgm-669.txt,14,gfidf,false,14,68,8,4,7,1.0,0.9544799780350292,0.8937195744405717,
reut2-012.sgm-779.txt,16,gfidf,false,18,79,1,4,7,1.0,0.9999999999999999,0.866910458081623,
reut2-012.sgm-798.txt,14,gfidf,false,16,97,9,0,5,1.0,0.9633924433998843,0.894497065394851,
reut2-012.sgm-827.txt,13,gfidf,false,12,97,3,8,9,1.0,0.8451542547285162,0.8164965809277254,
reut2-012.sgm-848.txt,14,gfidf,false,18,98,1,9,4,1.0,0.8990560102884428,0.8719960648103384,
reut2-012.sgm-988.txt,14,gfidf,false,13,85,0,9,7,1.0,0.9770461221443985,0.9467165812698195,
reut2-013.sgm-122.txt,15,gfidf,false,17,98,14,8,13,1.0,0.9104826315354902,0.7558167154564795,
reut2-013.sgm-264.txt,15,gfidf,false,16,82,13,8,9,1.0,0.7680775961921755,0.7503418114430094,
reut2-013.sgm-279.txt,15,gfidf,false,14,81,0,3,5,1.0,0.8819171036881975,0.8819171036881972,
reut2-013.sgm-615.txt,15,gfidf,false,18,80,5,0,3,1.0,0.8569867148959773,0.8277958091457952,
reut2-013.sgm-945.txt,14,gfidf,false,11,81,0,1,8,1.0,0.8819171036881956,0.8819171036881954,
reut2-014.sgm-312.txt,17,gfidf,false,12,82,4,2,10,1.0,0.9304427424392945,0.8059072735851905,
reut2-014.sgm-756.txt,14,gfidf,false,13,107,1,6,10,1.0,0.9723856071863576,0.9543968987193985,
reut2-014.sgm-808.txt,15,gfidf,false,16,129,6,4,14,1.0,0.9511897312113418,0.8728715609439704,
reut2-014.sgm-877.txt,14,gfidf,false,17,92,10,1,9,1.0,0.9928188416506059,0.9928188416506051,
reut2-015.sgm-13.txt,14,gfidf,false,14,102,0,10,8,1.0,0.8583950752789531,0.8583950752789515,
reut2-015.sgm-262.txt,13,gfidf,false,13,86,11,5,7,1.0,0.9940796972297752,0.9339814926278927,
reut2-015.sgm-263.txt,14,gfidf,false,13,75,0,10,9,1.0,0.9926955180895005,0.9227692503294698,
reut2-015.sgm-348.txt,14,gfidf,false,13,71,9,0,2,1.0,0.9258200997725514,0.9258200997725508,
reut2-015.sgm-538.txt,15,gfidf,false,12,112,1,10,9,1.0,0.9689557810465199,0.9600835334480244,
reut2-015.sgm-551.txt,15,gfidf,false,13,94,4,6,0,1.0,0.9941233575366785,0.9862333648787179,
reut2-015.sgm-812.txt,16,gfidf,false,15,78,4,0,5,1.0,0.8618350895465419,0.8290108953448969,
reut2-015.sgm-817.txt,14,gfidf,false,12,92,7,2,3,1.0,0.9536400161470905,0.8720928309000114,
reut2-016.sgm-131.txt,14,gfidf,false,20,92,0,6,2,1.0,0.9514912654497651,0.855276223359685,
reut2-016.sgm-175.txt,16,gfidf,false,27,112,10,14,8,1.0,0.9444311666513376,0.8193252986677265,
reut2-016.sgm-182.txt,14,gfidf,false,20,92,0,6,2,1.0,0.9514912654497651,0.855276223359685,
reut2-016.sgm-277.txt,14,gfidf,false,12,81,3,5,0,1.0,0.9455367444469506,0.9277188429991221,
reut2-016.sgm-331.txt,19,gfidf,false,17,97,0,14,1,1.0,0.8839280532948751,0.8412134326376558,
reut2-016.sgm-762.txt,14,gfidf,false,17,84,1,0,9,1.0,0.9078532540362447,0.8012336167697768,
reut2-016.sgm-786.txt,14,gfidf,false,16,93,0,10,1,1.0,0.9376278086070784,0.9242482758679299,
reut2-016.sgm-789.txt,14,gfidf,false,17,84,1,0,9,1.0,0.9078532540362447,0.8012336167697768,
reut2-016.sgm-851.txt,15,gfidf,false,18,92,13,8,0,1.0,0.9636241116594306,0.9636241116594304,
reut2-016.sgm-938.txt,14,gfidf,false,16,93,2,13,7,1.0,0.9838554417439112,0.9345949784926328,
reut2-016.sgm-969.txt,14,gfidf,false,16,87,12,13,10,1.0,0.9628874897311707,0.9143810558141444,
reut2-016.sgm-984.txt,14,gfidf,false,15,97,0,11,9,1.0,0.9865272473339799,0.9769235190350342,
reut2-016.sgm-997.txt,15,gfidf,false,19,97,16,8,9,1.0,0.9107938595233562,0.85280286542244,
reut2-017.sgm-118.txt,14,gfidf,false,15,126,13,2,6,1.0,0.898520700674882,0.8893984268435392,
reut2-017.sgm-175.txt,14,gfidf,false,17,97,0,11,14,1.0,0.8128701851235244,0.7994535518488082,
reut2-017.sgm-248.txt,14,gfidf,false,14,89,1,11,10,1.0,0.9932687497471764,0.8859490168047816,
reut2-017.sgm-271.txt,14,gfidf,false,14,89,1,11,10,1.0,0.9932687497471764,0.8859490168047816,
reut2-017.sgm-279.txt,14,gfidf,false,19,84,16,7,2,1.0,0.8696741471547017,0.8396635231878664,
reut2-017.sgm-3.txt,14,gfidf,false,13,104,2,6,7,1.0,0.9369361455244667,0.8866996934604905,
reut2-017.sgm-356.txt,15,gfidf,false,24,121,0,21,19,1.0,0.7965220026912062,0.7639028458126189,
reut2-017.sgm-924.txt,14,gfidf,false,13,93,4,7,6,1.0,0.9999999999999992,0.9999999999999989,
reut2-018.sgm-420.txt,15,gfidf,false,21,105,1,0,3,1.0,0.9325048082403155,0.8846517369293823,
reut2-018.sgm-427.txt,15,gfidf,false,15,109,2,3,0,1.0,0.9913966012461708,0.9661700186370284,
reut2-018.sgm-441.txt,15,gfidf,false,16,101,0,11,1,1.0,0.9393364366277224,0.9074852129730299,
reut2-018.sgm-462.txt,14,gfidf,false,16,33,3,4,14,1.0,0.9616408652888223,0.9616408652888219,
reut2-018.sgm-478.txt,14,gfidf,false,18,68,16,14,4,1.0,0.8815906490763491,0.8222930153593704,
reut2-018.sgm-503.txt,14,gfidf,false,13,67,11,8,2,1.0,0.9271726499455301,0.9176629354822476,
reut2-018.sgm-7.txt,17,gfidf,false,16,44,11,0,14,1.0,0.9058669690826887,0.8549224809961343,
reut2-018.sgm-732.txt,15,gfidf,false,14,87,0,2,3,1.0,0.9769051594457274,0.8695876179188581,
reut2-018.sgm-872.txt,14,gfidf,false,16,78,1,3,0,1.0,0.9999999999999979,0.9074852129730283,
reut2-019.sgm-127.txt,18,gfidf,false,11,88,4,0,9,1.0,0.9682458365518551,0.9682458365518539,
reut2-019.sgm-14.txt,14,gfidf,false,11,83,2,4,1,1.0,0.9222078343408425,0.9222078343408423,
reut2-019.sgm-231.txt,14,gfidf,false,11,91,9,3,6,1.0,0.9294562329065782,0.9047201327032115,
reut2-019.sgm-386.txt,18,gfidf,false,14,100,10,0,8,1.0,0.9782555919192812,0.8495368364701452,
reut2-019.sgm-526.txt,16,gfidf,false,12,86,6,4,5,1.0,0.9424487291024917,0.9424487291024912,
reut2-019.sgm-538.txt,15,gfidf,false,13,77,3,4,0,1.0,0.8534904335402245,0.7460112842992699,
reut2-019.sgm-552.txt,21,gfidf,false,14,61,2,6,1,1.0,0.9100273387946897,0.9047857573998802,
reut2-019.sgm-562.txt,20,gfidf,false,14,65,0,6,7,1.0,0.758685228873582,0.747662581544893,
reut2-019.sgm-574.txt,14,gfidf,false,13,94,3,5,10,1.0,0.9662748070049854,0.8633412362361002,
reut2-019.sgm-595.txt,15,gfidf,false,18,105,14,6,11,1.0,0.9551636835316036,0.9551636835316015,
reut2-019.sgm-682.txt,14,gfidf,false,12,102,9,8,5,1.0,0.9077673411982521,0.9073185346242773,
reut2-019.sgm-866.txt,14,gfidf,false,12,96,5,1,0,1.0,0.9733285267845738,0.9459053029269168,
reut2-019.sgm-90.txt,14,gfidf,false,12,100,3,4,5,1.0,0.8494392040199035,0.7922274353948279,
reut2-020.sgm-29.txt,14,gfidf,false,14,88,11,3,0,1.0,0.9768308314557033,0.8995333820061985,
reut2-020.sgm-460.txt,15,gfidf,false,16,93,0,12,3,1.0,0.8034408760943836,0.7763753091705421,
reut2-020.sgm-786.txt,14,gfidf,false,15,69,8,13,1,1.0,0.8698798753660826,0.869879875366082,
reut2-021.sgm-272.txt,13,gfidf,false,13,72,6,9,0,1.0,0.9274113128053081,0.9099349709600936,
reut2-000.sgm-229.txt,16,gfidf,false,18,116,2,8,1,1.0,0.9455367444469491,0.9455367444469489,
reut2-000.sgm-239.txt,15,gfidf,false,18,116,2,8,1,1.0,0.9455367444469491,0.9455367444469489,
reut2-000.sgm-299.txt,14,gfidf,false,18,105,0,13,14,1.0,0.9686196609533222,0.9253851248161424,
reut2-000.sgm-338.txt,14,gfidf,false,19,119,6,0,13,1.0,0.9793792286287192,0.9173530479841753,
reut2-000.sgm-524.txt,14,gfidf,false,12,112,1,4,5,1.0,0.8917953902938515,0.8423836626200049,
reut2-000.sgm-636.txt,14,gfidf,false,13,79,1,0,10,1.0,0.8660254037844385,0.8366600265340751,
reut2-000.sgm-670.txt,14,gfidf,false,19,91,1,17,7,1.0,0.7488968960054267,0.7237468644557472,
reut2-000.sgm-717.txt,15,gfidf,false,20,114,8,3,7,1.0,0.9801233142977192,0.9239533752155416,
reut2-000.sgm-877.txt,14,gfidf,false,16,114,12,6,0,1.0,0.9999999999999996,0.8583950752789522,
reut2-000.sgm-890.txt,15,gfidf,false,27,77,2,0,6,1.0,0.957427107756338,0.9574271077563374,
reut2-000.sgm-902.txt,25,gfidf,false,25,83,18,9,5,1.0,0.9309493362512644,0.8944271909999183,
reut2-000.sgm-925.txt,14,gfidf,false,13,84,0,1,3,1.0,0.9924389477116783,0.9518266785366049,
reut2-000.sgm-941.txt,14,gfidf,false,13,84,0,1,3,1.0,0.9924389477116783,0.9518266785366049,
reut2-001.sgm-226.txt,19,gfidf,false,21,107,19,0,7,1.0,0.9925649526278775,0.9784719757905218,
reut2-001.sgm-368.txt,16,gfidf,false,15,64,12,7,10,1.0,0.993056174826994,0.9094028187060239,
reut2-001.sgm-729.txt,16,gfidf,false,14,91,1,11,5,1.0,0.9343373499039264,0.8844121366069849,
reut2-001.sgm-776.txt,15,gfidf,false,21,70,2,8,9,1.0,0.985506452867132,0.8316313664867139,
reut2-001.sgm-901.txt,15,gfidf,false,20,100,0,12,6,1.0,0.968245836551854,0.9279607271383364,
reut2-001.sgm-966.txt,14,gfidf,false,14,107,2,8,7,1.0,0.9530894374723355,0.8408629925064185,
reut2-002.sgm-109.txt,16,gfidf,false,12,70,5,3,4,1.0,0.9877886040467092,0.8323745876047335,
reut2-002.sgm-120.txt,16,gfidf,false,13,115,8,5,4,1.0,0.9827308077790406,0.9397070433673758,
reut2-002.sgm-127.txt,18,gfidf,false,13,85,5,7,11,1.0,0.9325048082403133,0.8660254037844396,
reut2-002.sgm-325.txt,19,gfidf,false,12,98,6,5,0,1.0,0.8657214818927179,0.7933937762615276,
reut2-002.sgm-416.txt,14,gfidf,false,16,123,11,4,12,1.0,0.8451542547285165,0.7559289460184536,
reut2-002.sgm-595.txt,15,gfidf,false,15,71,12,0,2,1.0,0.9313680227290291,0.8885233166386385,
reut2-002.sgm-757.txt,14,gfidf,false,15,86,4,2,6,1.0,0.9999999999999996,0.8349749089592746,
reut2-002.sgm-790.txt,14,gfidf,false,12,101,4,0,9,1.0,0.9487988713344965,0.8615825911678512,
reut2-002.sgm-795.txt,15,gfidf,false,16,113,6,3,12,1.0,0.9268521473417201,0.8900187059345502,
reut2-002.sgm-804.txt,15,gfidf,false,15,111,3,6,13,1.0,0.9619797462169919,0.9083478243738646,
reut2-002.sgm-947.txt,16,gfidf,false,15,71,12,9,1,1.0,0.9746794344808959,0.9309493362512633,
reut2-002.sgm-990.txt,14,gfidf,false,18,92,16,15,14,1.0,0.9640168690756263,0.8975394902259071,
