name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-010.sgm-29.txt,25,tfidf,true,16,59,1,12,14,1.0,0.6146729016129445,0.6115058582604135,
reut2-010.sgm-381.txt,26,tfidf,true,16,56,5,8,2,1.0,0.7546962473685092,0.6821800713927721,
reut2-010.sgm-444.txt,27,tfidf,true,19,81,8,13,2,1.0,0.8182246179526314,0.7851913293769958,
reut2-010.sgm-511.txt,24,tfidf,true,12,47,7,2,0,1.0,0.7772251861361595,0.7517948500521068,
reut2-010.sgm-552.txt,26,tfidf,true,16,67,13,12,7,1.0,0.9841074034050674,0.8076523496104785,
reut2-010.sgm-606.txt,23,tfidf,true,13,65,1,6,8,1.0,0.9926266275248016,0.9758328598851285,
reut2-010.sgm-620.txt,24,tfidf,true,13,82,2,11,3,1.0,0.9543305571897814,0.8335862801697347,
reut2-010.sgm-629.txt,24,tfidf,true,14,85,6,12,3,1.0,0.8128566161322978,0.7691809383649786,
reut2-010.sgm-631.txt,26,tfidf,true,11,55,6,3,1,1.0,0.9751632664464016,0.9732264953857127,
reut2-010.sgm-796.txt,23,tfidf,true,14,85,6,12,3,1.0,0.8128566161322978,0.7691809383649786,
reut2-010.sgm-81.txt,24,tfidf,true,13,66,3,6,9,1.0,0.9764871495560431,0.931897887280084,
reut2-010.sgm-862.txt,26,tfidf,true,18,83,6,15,13,1.0,0.9935731982054375,0.9871045539274779,
reut2-010.sgm-915.txt,27,tfidf,true,15,53,1,13,3,1.0,0.9172712546579939,0.8076576777136137,
reut2-010.sgm-978.txt,25,tfidf,true,12,56,8,10,0,1.0,0.8977449142601712,0.72164933062211,
reut2-010.sgm-999.txt,27,tfidf,true,18,98,5,0,2,1.0,0.8982952730619196,0.8755143162932416,
reut2-011.sgm-117.txt,27,tfidf,true,15,74,1,13,0,1.0,0.9815367161581804,0.969367925335229,
reut2-011.sgm-134.txt,26,tfidf,true,13,84,9,11,5,1.0,0.9965926765799749,0.8862228187057754,
reut2-011.sgm-143.txt,26,tfidf,true,15,80,11,12,6,1.0,0.8584002729002406,0.7932582554564092,
reut2-011.sgm-326.txt,27,tfidf,true,11,90,7,8,4,1.0,0.8732409339651117,0.8124260990178002,
reut2-011.sgm-458.txt,32,tfidf,true,12,68,7,6,0,1.0,0.943066688201313,0.9102886673927606,
reut2-011.sgm-638.txt,23,tfidf,true,11,58,3,1,6,1.0,0.8947244910549932,0.7445547005611209,
reut2-011.sgm-671.txt,23,tfidf,true,19,68,12,9,4,1.0,0.8281833786363205,0.7829751438408087,
reut2-011.sgm-81.txt,24,tfidf,true,19,62,1,16,8,1.0,0.9029174622448517,0.9011597774902286,
reut2-011.sgm-830.txt,23,tfidf,true,13,76,0,4,10,1.0,0.9814401345543036,0.893933168763387,
reut2-011.sgm-949.txt,24,tfidf,true,17,66,10,0,12,1.0,0.9358555590885183,0.7862759405511317,
reut2-011.sgm-955.txt,26,tfidf,true,16,72,0,14,9,1.0,0.7632313354897439,0.6600805113222595,
reut2-012.sgm-155.txt,27,tfidf,true,15,75,13,8,11,1.0,0.878980534628492,0.8717953729160559,
reut2-012.sgm-448.txt,29,tfidf,true,17,51,12,7,9,1.0,0.939210404508912,0.8295277004848657,
reut2-012.sgm-476.txt,25,tfidf,true,11,49,3,8,6,1.0,0.9270576901298138,0.8983509624306468,
reut2-012.sgm-551.txt,25,tfidf,true,13,100,1,0,5,1.0,0.9906493187772112,0.9417998038508435,
reut2-012.sgm-601.txt,28,tfidf,true,31,105,21,28,17,1.0,0.7396899151115921,0.7114418001358964,
reut2-012.sgm-633.txt,30,tfidf,true,16,72,7,3,14,1.0,0.8410364413983994,0.6431566413843293,
reut2-012.sgm-638.txt,26,tfidf,true,17,56,0,3,2,1.0,0.9123155553847905,0.7355342474878626,
reut2-012.sgm-669.txt,22,tfidf,true,14,55,4,8,3,1.0,0.8360721953461165,0.7330684691970949,
reut2-012.sgm-779.txt,22,tfidf,true,18,52,13,1,3,1.0,0.905046321210918,0.8454672168776369,
reut2-012.sgm-798.txt,26,tfidf,true,16,74,2,9,0,1.0,0.9860132971832708,0.838742136829327,
reut2-012.sgm-827.txt,23,tfidf,true,12,73,3,4,9,1.0,0.8765650388107498,0.8423605728016089,
reut2-012.sgm-848.txt,28,tfidf,true,18,72,1,9,15,1.0,0.9210292722669772,0.8786681831793703,
reut2-012.sgm-988.txt,21,tfidf,true,13,58,3,9,11,1.0,0.8709573900279504,0.7939100450360345,
reut2-013.sgm-122.txt,36,tfidf,true,17,68,14,8,13,1.0,0.9652238059055442,0.7871469099844896,
reut2-013.sgm-264.txt,33,tfidf,true,16,61,13,12,9,1.0,0.637377439199098,0.5990946495279114,
reut2-013.sgm-279.txt,25,tfidf,true,14,55,3,7,0,1.0,0.979991915100051,0.9300247192367282,
reut2-013.sgm-615.txt,23,tfidf,true,18,64,5,0,3,1.0,0.8274740937311467,0.7701641813548825,
reut2-013.sgm-945.txt,20,tfidf,true,11,68,0,8,1,1.0,0.9653072991634232,0.8674821338363432,
reut2-014.sgm-312.txt,25,tfidf,true,12,54,2,4,10,1.0,0.6986726535166936,0.5922973213527422,
reut2-014.sgm-756.txt,24,tfidf,true,13,78,9,7,6,1.0,0.9682877036606415,0.9275960298133219,
reut2-014.sgm-808.txt,27,tfidf,true,16,99,6,4,14,1.0,0.9398581453247807,0.9309493362512615,
reut2-014.sgm-877.txt,25,tfidf,true,17,56,10,9,1,1.0,0.9956584873749856,0.9573282291695845,
reut2-015.sgm-13.txt,24,tfidf,true,14,75,0,8,1,1.0,0.8575962150744643,0.6766374138410759,
reut2-015.sgm-262.txt,25,tfidf,true,13,60,11,7,3,1.0,0.9589711777575359,0.9434693195890147,
reut2-015.sgm-263.txt,26,tfidf,true,13,50,10,11,1,1.0,0.8503868638549555,0.7272188933262995,
reut2-015.sgm-348.txt,23,tfidf,true,13,50,9,0,8,1.0,0.946505560186437,0.9160109756629696,
reut2-015.sgm-538.txt,26,tfidf,true,12,77,1,9,8,1.0,0.9708115437808056,0.8276694263247837,
reut2-015.sgm-551.txt,25,tfidf,true,13,68,4,10,8,1.0,0.8222926349502111,0.7655828814048778,
reut2-015.sgm-812.txt,26,tfidf,true,15,58,0,4,13,1.0,0.854408513654823,0.7933310347749768,
reut2-015.sgm-817.txt,30,tfidf,true,12,69,3,7,6,1.0,0.902902297117211,0.8896203789283668,
reut2-016.sgm-131.txt,26,tfidf,true,20,62,4,0,6,1.0,0.9964531694560027,0.9469153334108817,
reut2-016.sgm-175.txt,35,tfidf,true,27,82,10,15,14,1.0,0.8576376606624494,0.822370106116962,
reut2-016.sgm-182.txt,26,tfidf,true,20,62,4,0,6,1.0,0.9964531694560027,0.9469153334108817,
reut2-016.sgm-277.txt,27,tfidf,true,12,57,3,5,0,1.0,0.9169652938017044,0.8904802344239762,
reut2-016.sgm-331.txt,27,tfidf,true,17,70,0,14,1,1.0,0.925060540448168,0.79554310097,
reut2-016.sgm-762.txt,31,tfidf,true,17,59,1,9,0,1.0,0.9106408571280066,0.8685526900257786,
reut2-016.sgm-786.txt,31,tfidf,true,16,75,5,1,10,1.0,0.924907857818575,0.8608194357762273,
reut2-016.sgm-789.txt,27,tfidf,true,17,59,1,9,0,1.0,0.9106408571280066,0.8685526900257786,
reut2-016.sgm-851.txt,23,tfidf,true,18,73,13,15,16,1.0,0.8780909810741547,0.8528028654224407,
reut2-016.sgm-938.txt,27,tfidf,true,16,63,14,2,5,1.0,0.9839497861028352,0.9556563884531556,
reut2-016.sgm-969.txt,21,tfidf,true,16,63,12,7,10,1.0,0.7722067842898865,0.7522938640537854,
reut2-016.sgm-984.txt,27,tfidf,true,15,69,11,7,9,1.0,0.9580385367185597,0.9486674707029702,
reut2-016.sgm-997.txt,30,tfidf,true,19,68,8,16,11,1.0,0.773870233489754,0.7440718225292342,
reut2-017.sgm-118.txt,24,tfidf,true,15,90,13,9,0,1.0,0.7210790739691766,0.7018093624609885,
reut2-017.sgm-175.txt,25,tfidf,true,17,70,0,14,6,1.0,0.9327245440612528,0.8479314036920448,
reut2-017.sgm-248.txt,26,tfidf,true,14,61,1,12,10,1.0,0.990127627882872,0.9222867877909766,
reut2-017.sgm-271.txt,24,tfidf,true,14,61,1,12,10,1.0,0.990127627882872,0.9222867877909766,
reut2-017.sgm-279.txt,23,tfidf,true,19,60,16,15,2,1.0,0.8419671090694499,0.6736566489958805,
reut2-017.sgm-3.txt,25,tfidf,true,13,73,7,1,6,1.0,0.9620968171332533,0.942447437636011,
reut2-017.sgm-356.txt,27,tfidf,true,24,81,0,22,14,1.0,0.9325914521251267,0.929447624172905,
reut2-017.sgm-924.txt,24,tfidf,true,13,64,7,6,3,1.0,0.9224518584688647,0.7927423080500225,
reut2-018.sgm-420.txt,25,tfidf,true,21,75,1,0,3,1.0,0.7453985101687423,0.7322729113227927,
reut2-018.sgm-427.txt,24,tfidf,true,15,71,2,3,1,1.0,0.9156327056874425,0.8298984228772935,
reut2-018.sgm-441.txt,26,tfidf,true,16,71,1,0,11,1.0,0.9816794041398362,0.927599846624314,
reut2-018.sgm-462.txt,23,tfidf,true,16,23,5,3,6,1.0,0.8155169444338937,0.660949015389619,
reut2-018.sgm-478.txt,25,tfidf,true,18,53,16,14,0,1.0,0.7887254985658281,0.7267457193952646,
reut2-018.sgm-503.txt,23,tfidf,true,13,53,2,1,9,1.0,0.9872305000101926,0.8041247051007584,
reut2-018.sgm-7.txt,27,tfidf,true,16,26,11,0,12,1.0,0.6565547674535437,0.6442663191910707,
reut2-018.sgm-732.txt,23,tfidf,true,14,66,10,0,3,1.0,0.9715163915638387,0.9558617500894764,
reut2-018.sgm-872.txt,23,tfidf,true,16,53,3,1,0,1.0,0.916928228922382,0.6486839198393395,
reut2-019.sgm-127.txt,25,tfidf,true,11,65,9,8,4,1.0,0.9959852681409103,0.8876538399450786,
reut2-019.sgm-14.txt,25,tfidf,true,11,63,1,2,9,1.0,0.9249624617007741,0.9016840843855395,
reut2-019.sgm-231.txt,25,tfidf,true,11,58,9,3,8,1.0,0.830506807097783,0.7558145764126214,
reut2-019.sgm-386.txt,23,tfidf,true,14,78,0,10,4,1.0,0.9958958127932886,0.8384887217328608,
reut2-019.sgm-526.txt,25,tfidf,true,12,58,4,3,8,1.0,0.9789450103725602,0.8629985548284929,
reut2-019.sgm-538.txt,24,tfidf,true,13,54,3,4,0,1.0,0.7909476289485668,0.7069527543896689,
reut2-019.sgm-552.txt,28,tfidf,true,14,46,5,2,6,1.0,0.8415362333724482,0.8019961286654405,
reut2-019.sgm-562.txt,24,tfidf,true,14,48,6,0,12,1.0,0.9982379762609797,0.7406695164327196,
reut2-019.sgm-574.txt,26,tfidf,true,13,68,5,3,10,1.0,0.9595672915358299,0.9223689364985987,
reut2-019.sgm-595.txt,23,tfidf,true,18,72,14,6,0,1.0,0.9312364246847348,0.8071959215282998,
reut2-019.sgm-682.txt,37,tfidf,true,12,78,9,8,5,1.0,0.9309724293319496,0.8495281256014341,
reut2-019.sgm-866.txt,22,tfidf,true,12,66,5,1,10,1.0,0.9568829604502322,0.8200609733428348,
reut2-019.sgm-90.txt,22,tfidf,true,12,72,3,4,0,1.0,0.869041489989143,0.7344383608634518,
reut2-020.sgm-29.txt,24,tfidf,true,14,59,11,6,3,1.0,0.7787608554947658,0.7482634031535004,
reut2-020.sgm-460.txt,25,tfidf,true,16,61,0,1,3,1.0,0.7629692608639318,0.7490303809779055,
reut2-020.sgm-786.txt,22,tfidf,true,15,50,7,4,8,1.0,0.9305440389926745,0.9072394234364375,
reut2-021.sgm-272.txt,24,tfidf,true,13,49,6,9,5,1.0,0.8750008719246923,0.8319127524036394,
reut2-000.sgm-229.txt,24,tfidf,true,18,88,1,8,2,1.0,0.9986291974364663,0.9081065654682682,
reut2-000.sgm-239.txt,28,tfidf,true,18,88,1,8,2,1.0,0.9986291974364663,0.9081065654682682,
reut2-000.sgm-299.txt,27,tfidf,true,18,81,13,0,7,1.0,0.9381500118175581,0.7810836978962439,
reut2-000.sgm-338.txt,25,tfidf,true,19,80,6,14,0,1.0,0.9088932591463896,0.7338252228931088,
reut2-000.sgm-524.txt,23,tfidf,true,12,80,1,4,9,1.0,0.9374892054646268,0.844058785370204,
reut2-000.sgm-636.txt,30,tfidf,true,13,49,10,0,1,1.0,0.9238969950002647,0.7678811328994537,
reut2-000.sgm-670.txt,25,tfidf,true,19,64,1,13,3,1.0,0.9837365357977581,0.7914405131769979,
reut2-000.sgm-717.txt,23,tfidf,true,20,78,8,2,15,1.0,0.8714433608549891,0.8439441056243717,
reut2-000.sgm-877.txt,26,tfidf,true,16,79,12,6,8,1.0,0.8657944328765346,0.778888096369861,
reut2-000.sgm-890.txt,24,tfidf,true,27,54,19,0,13,1.0,0.9321007391381416,0.9286362135308065,
reut2-000.sgm-902.txt,24,tfidf,true,25,63,18,9,5,1.0,0.8733788969710771,0.6993114791353687,
reut2-000.sgm-925.txt,23,tfidf,true,13,68,0,3,10,1.0,0.9076995002585934,0.8669793116166089,
reut2-000.sgm-941.txt,23,tfidf,true,13,68,0,3,10,1.0,0.9076995002585934,0.8669793116166089,
reut2-001.sgm-226.txt,26,tfidf,true,21,73,7,19,0,1.0,0.9229818284320278,0.7460647363871826,
reut2-001.sgm-368.txt,25,tfidf,true,15,49,4,13,12,1.0,0.7641361852373171,0.6319942167169389,
reut2-001.sgm-729.txt,25,tfidf,true,14,58,5,1,11,1.0,0.9427144857904742,0.8971878284724888,
reut2-001.sgm-776.txt,28,tfidf,true,21,51,8,2,11,1.0,0.5846170566939766,0.5252915135812128,
reut2-001.sgm-901.txt,29,tfidf,true,20,72,0,6,12,1.0,0.8733086406037543,0.8335819297961372,
reut2-001.sgm-966.txt,26,tfidf,true,14,69,2,8,12,1.0,0.836598873880662,0.7987894656522885,
reut2-002.sgm-109.txt,22,tfidf,true,12,53,5,3,4,1.0,0.8844174068701435,0.7084852450994698,
reut2-002.sgm-120.txt,30,tfidf,true,13,83,4,5,8,1.0,0.9383853264421144,0.9145450640482503,
reut2-002.sgm-127.txt,23,tfidf,true,13,63,9,11,5,1.0,0.9525209380055939,0.9334048613507074,
reut2-002.sgm-325.txt,24,tfidf,true,12,71,5,9,6,1.0,0.8831346536732427,0.8167099604115541,
reut2-002.sgm-416.txt,26,tfidf,true,16,94,4,11,10,1.0,0.8856060026045139,0.784938567940567,
reut2-002.sgm-595.txt,27,tfidf,true,15,46,12,2,3,1.0,0.8230737820734851,0.8123400602335481,
reut2-002.sgm-757.txt,24,tfidf,true,15,62,2,4,7,1.0,0.9603663225518534,0.8968765626081208,
reut2-002.sgm-790.txt,24,tfidf,true,12,78,4,10,0,1.0,0.9588723569211459,0.8243980989311254,
reut2-002.sgm-795.txt,25,tfidf,true,16,85,6,12,3,1.0,0.8778435618015431,0.6989129149420632,
reut2-002.sgm-804.txt,26,tfidf,true,15,84,3,13,6,1.0,0.992551218029358,0.8630069750518039,
reut2-002.sgm-947.txt,24,tfidf,true,15,48,12,1,9,1.0,0.7551652391276915,0.7228558059135746,
reut2-002.sgm-990.txt,29,tfidf,true,18,72,16,2,15,1.0,0.985371177687712,0.9668938870932982,
